account_id,customer_name,account_type,branch,transaction_type,transaction_amount,account_balance,currency
ACC08190,Brenda Cervantes,Current,Phoenix,Credit,266.56999999999999,28523.82,JPY,,,,,
ACC08191,Christopher Davis,Fixed Deposit,Philadelphia,Credit,4681.7600000000002,95830.800000000003,EUR,,,,,
ACC08192,Jeffrey Moore,Current,Phoenix,Debit,945.11000000000001,30061.360000000001,JPY,,,,,
ACC08193,Erik Roberts,Current,San Antonio,Debit,463.75,71970.729999999996,USD,,,,,
ACC08194,Ebony Nichols,Fixed Deposit,Phoenix,Credit,4227.2700000000004,86628.110000000001,GBP,,,,,
ACC08195,Joseph Richards,Current,Los Angeles,Debit,2019.28,92908.779999999999,EUR,,,,,
ACC08196,Lori Bennett,Savings,San Diego,Credit,838.15999999999997,7804.4499999999998,JPY,,,,,
ACC08197,Diana Blevins,Savings,Chicago,Debit,696.46000000000004,32872.440000000002,USD,,,,,
ACC08198,Michelle Alvarez,Recurring Deposit,Chicago,Debit,1884.1300000000001,42897.269999999997,USD,,,,,
ACC08199,Alexandria Smith,Fixed Deposit,Los Angeles,Credit,3691.3699999999999,87332.399999999994,EUR,,,,,
ACC08200,Derek Orozco,Recurring Deposit,Philadelphia,Credit,1896.28,73450.770000000004,USD,,,,,
ACC08201,Felicia Garner,Current,San Antonio,Credit,3243.4099999999999,93019.449999999997,USD,,,,,
ACC08202,Travis Hubbard,Current,San Diego,Debit,3365.6900000000001,8414.2099999999991,USD,,,,,
ACC08203,Jackie Bridges,Savings,Philadelphia,Credit,2562.3200000000002,19831.150000000001,INR,,,,,
ACC08204,Andrew Sosa,Current,New York,Credit,29.489999999999998,66907.649999999994,EUR,,,,,
ACC08205,Steven Hunter,Savings,Chicago,Credit,1094.3299999999999,82809.080000000002,EUR,,,,,
ACC08206,Sara Jackson,Savings,Chicago,Debit,691.38999999999999,79517.389999999999,USD,,,,,
ACC08207,Gavin Sanders,Fixed Deposit,Philadelphia,Debit,471.98000000000002,82633.039999999994,USD,,,,,
ACC08208,Jessica Phillips,Fixed Deposit,Houston,Debit,4703.5200000000004,52695.529999999999,USD,,,,,
ACC08209,Pamela Smith,Fixed Deposit,New York,Debit,1031.6800000000001,79714.880000000005,INR,,,,,
ACC08210,Sandra Diaz,Recurring Deposit,Los Angeles,Credit,2216.2399999999998,86203.789999999994,INR,,,,,
ACC08211,Alejandro Adams,Savings,Los Angeles,Debit,1241.75,86957.339999999997,JPY,,,,,
ACC08212,Bridget Stevenson,Recurring Deposit,San Diego,Credit,3038.9499999999998,55871.410000000003,EUR,,,,,
ACC08213,Jessica Diaz,Fixed Deposit,San Antonio,Debit,1194.6900000000001,42650.790000000001,GBP,,,,,
ACC08214,John Nguyen,Current,New York,Debit,4826.5699999999997,65940.699999999997,INR,,,,,
ACC08215,Courtney Levine,Savings,Phoenix,Credit,3835.4000000000001,13016.57,INR,,,,,
ACC08216,Karen Garcia,Recurring Deposit,New York,Debit,4607.7600000000002,63949.510000000002,USD,,,,,
ACC08217,Tony Zamora,Fixed Deposit,New York,Debit,4368.8599999999997,97311.119999999995,USD,,,,,
ACC08218,Brian Stewart,Recurring Deposit,New York,Credit,3475.3299999999999,802.64999999999998,EUR,,,,,
ACC08219,Brian Armstrong,Recurring Deposit,Houston,Credit,4584.2600000000002,99589.809999999998,INR,,,,,
ACC08220,Seth Lee,Fixed Deposit,New York,Credit,3796.6599999999999,8359.0699999999997,INR,,,,,
ACC08221,Ashley Williamson,Savings,Chicago,Debit,1921.8599999999999,2057.5,JPY,,,,,
ACC08222,Theodore Cameron,Fixed Deposit,Philadelphia,Credit,785.60000000000002,28872.279999999999,GBP,,,,,
ACC08223,Monica Perez,Fixed Deposit,Los Angeles,Debit,2442.04,27487.27,GBP,,,,,
ACC08224,Ronald Oconnor,Recurring Deposit,New York,Credit,308.31,97723.029999999999,USD,,,,,
ACC08225,Jake Lozano,Current,Philadelphia,Debit,3656.27,48780.550000000003,GBP,,,,,
ACC08226,Mitchell Thomas,Savings,San Diego,Credit,4223.6899999999996,47426.940000000002,JPY,,,,,
ACC08227,Darryl Alvarez,Recurring Deposit,San Antonio,Credit,2457.4299999999998,69612.869999999995,INR,,,,,
ACC08228,Jessica Reyes,Current,Chicago,Credit,2386.27,43688.709999999999,EUR,,,,,
ACC08229,Christopher Malone,Fixed Deposit,Philadelphia,Debit,4183.4200000000001,29224.48,JPY,,,,,
ACC08230,Catherine House,Fixed Deposit,New York,Credit,4741.1800000000003,45937.32,EUR,,,,,
ACC08231,David Ortiz,Fixed Deposit,Los Angeles,Debit,2402.0999999999999,75052.399999999994,JPY,,,,,
ACC08232,Gloria Jones,Fixed Deposit,San Diego,Debit,4178.04,55857.809999999998,EUR,,,,,
ACC08233,Amanda Marshall,Current,Philadelphia,Credit,4510.2200000000003,12969.67,JPY,,,,,
ACC08234,Darlene Douglas,Recurring Deposit,New York,Credit,1644.6400000000001,48166.980000000003,USD,,,,,
ACC08235,Kathy Cantu,Recurring Deposit,San Antonio,Credit,612.74000000000001,9322.6900000000005,USD,,,,,
ACC08236,Maxwell Burton,Fixed Deposit,Philadelphia,Debit,922.21000000000004,6811.9399999999996,USD,,,,,
ACC08237,Tyrone Bradford,Recurring Deposit,Chicago,Credit,2162.2399999999998,3895.8800000000001,GBP,,,,,
ACC08238,Rebecca Nash,Recurring Deposit,Philadelphia,Debit,4709.3400000000001,5362.3500000000004,USD,,,,,
ACC08239,Erin Salinas,Fixed Deposit,San Diego,Credit,4559.1300000000001,70125.139999999999,JPY,,,,,
ACC08240,Michelle Richardson,Current,Los Angeles,Credit,487.68000000000001,83971.380000000005,INR,,,,,
ACC08241,Mr. Kenneth Brewer,Recurring Deposit,San Antonio,Debit,3256.8400000000001,27671.290000000001,GBP,,,,,
ACC08242,Robert Waters,Fixed Deposit,Los Angeles,Debit,4153.3800000000001,89935.949999999997,EUR,,,,,
ACC08243,Luis Valenzuela,Current,San Diego,Debit,4404.1599999999999,7456.6499999999996,JPY,,,,,
ACC08244,John Knox,Recurring Deposit,Phoenix,Credit,2757.23,53915.07,GBP,,,,,
ACC08245,Jacqueline Walter,Current,Phoenix,Debit,2764.8600000000001,14657.18,INR,,,,,
ACC08246,David Ingram,Current,Chicago,Credit,2845.0799999999999,40159.779999999999,INR,,,,,
ACC08247,John Hernandez,Recurring Deposit,Phoenix,Debit,2961,93300.970000000001,EUR,,,,,
ACC08248,Jessica Castillo,Savings,Phoenix,Debit,4361.8999999999996,98251.139999999999,JPY,,,,,
ACC08249,Larry Tran,Fixed Deposit,Houston,Debit,1041.3900000000001,67363.330000000002,EUR,,,,,
ACC08250,Ashley Howard DDS,Current,Chicago,Debit,4381.3999999999996,10095.780000000001,JPY,,,,,
ACC08251,Jason Cortez,Fixed Deposit,New York,Debit,2479.3699999999999,73411.759999999995,JPY,,,,,
ACC08252,Christina Johnston,Fixed Deposit,Philadelphia,Debit,1229.5599999999999,45966.199999999997,USD,,,,,
ACC08253,Ernest Henson,Fixed Deposit,San Antonio,Debit,89.069999999999993,37463.839999999997,INR,,,,,
ACC08254,Amber Gonzales,Savings,Philadelphia,Debit,1271.55,31481.240000000002,EUR,,,,,
ACC08255,Becky Brown,Fixed Deposit,New York,Debit,622.50999999999999,99244.600000000006,INR,,,,,
ACC08256,Elizabeth Nguyen,Recurring Deposit,Philadelphia,Credit,84.430000000000007,5640.25,INR,,,,,
ACC08257,Daniel Powell,Recurring Deposit,Phoenix,Credit,2247.5300000000002,29291.68,GBP,,,,,
ACC08258,Tyler Hines,Current,San Antonio,Debit,2617.4400000000001,99332.809999999998,GBP,,,,,
ACC08259,Amanda Solomon,Current,San Antonio,Credit,4868.3100000000004,52163.010000000002,USD,,,,,
ACC08260,John Smith,Savings,New York,Credit,1370.4000000000001,15051.469999999999,JPY,,,,,
ACC08261,Meagan Nixon,Recurring Deposit,Los Angeles,Debit,1700.75,84683.899999999994,JPY,,,,,
ACC08262,Rachael Davis,Recurring Deposit,San Diego,Credit,294.16000000000003,35875.25,USD,,,,,
ACC08263,Tracey Lester,Fixed Deposit,New York,Debit,2332.6399999999999,18394.48,INR,,,,,
ACC08264,Thomas Patel,Recurring Deposit,Los Angeles,Credit,2080.3200000000002,85417.550000000003,EUR,,,,,
ACC08265,Travis Fisher,Recurring Deposit,Houston,Credit,3120.1500000000001,93100.270000000004,EUR,,,,,
ACC08266,Robin Fields,Recurring Deposit,Los Angeles,Credit,2103.04,99018.240000000005,JPY,,,,,
ACC08267,Justin Eaton,Recurring Deposit,Houston,Credit,2553.9699999999998,12393.450000000001,USD,,,,,
ACC08268,Mr. Ronald Watson,Savings,San Diego,Debit,1032.73,44714.339999999997,GBP,,,,,
ACC08269,Amy Nguyen,Recurring Deposit,San Antonio,Credit,181.18000000000001,74025.389999999999,GBP,,,,,
ACC08270,Ronald Shaw,Current,New York,Credit,582,84145.380000000005,JPY,,,,,
ACC08271,Evan Foster,Current,San Diego,Credit,2060.2800000000002,6414.4799999999996,GBP,,,,,
ACC08272,Jeffrey Wells,Recurring Deposit,Chicago,Credit,4993.1899999999996,6438.6099999999997,INR,,,,,
ACC08273,John Austin,Current,Chicago,Credit,1194.53,28347.5,GBP,,,,,
ACC08274,Laura Hernandez,Fixed Deposit,New York,Debit,4921.1499999999996,50533.580000000002,EUR,,,,,
ACC08275,Christian Nelson,Fixed Deposit,Phoenix,Credit,4383.6300000000001,22626.52,JPY,,,,,
ACC08276,Lindsay Evans,Current,Philadelphia,Credit,1767.6500000000001,72926.139999999999,INR,,,,,
ACC08277,Jacob Wilson,Savings,San Diego,Debit,1377.52,93095.279999999999,INR,,,,,
ACC08278,David Cruz,Recurring Deposit,Houston,Credit,483.93000000000001,13118.379999999999,INR,,,,,
ACC08279,Angel Tapia,Fixed Deposit,Houston,Debit,3957.1199999999999,82801.190000000002,USD,,,,,
ACC08280,Claudia Estrada,Savings,San Antonio,Credit,2888.02,81547.740000000005,INR,,,,,
ACC08281,Wesley Webb,Recurring Deposit,Los Angeles,Debit,3519.9299999999998,70902.940000000002,JPY,,,,,
ACC08282,Laura Smith,Savings,Philadelphia,Credit,28.960000000000001,78415.910000000003,EUR,,,,,
ACC08283,Susan Rose,Fixed Deposit,Chicago,Credit,1034.7,84254.509999999995,USD,,,,,
ACC08284,Kristina Pearson,Savings,Los Angeles,Debit,277.33999999999997,83018.339999999997,GBP,,,,,
ACC08285,Ricky Hurley,Current,Phoenix,Credit,1011.61,72843.619999999995,INR,,,,,
ACC08286,William Greer,Recurring Deposit,San Antonio,Debit,2459.4400000000001,72684.419999999998,USD,,,,,
ACC08287,John Williams,Recurring Deposit,Phoenix,Debit,4701.0299999999997,59406.800000000003,USD,,,,,
ACC08288,Rebecca Morgan,Savings,Los Angeles,Credit,1522.25,14424.370000000001,EUR,,,,,
ACC08289,Walter Butler,Fixed Deposit,Los Angeles,Credit,2828.1900000000001,42564.900000000001,EUR,,,,,
ACC08290,Kimberly Kirby,Fixed Deposit,New York,Credit,4326.9300000000003,15574.780000000001,USD,,,,,
ACC08291,Thomas French,Fixed Deposit,Los Angeles,Credit,2368.9499999999998,81493.169999999998,EUR,,,,,
ACC08292,Christina Myers,Current,Chicago,Debit,114.84,5234.21,USD,,,,,
ACC08293,Kimberly Simpson,Fixed Deposit,Los Angeles,Debit,1296.3699999999999,31269.91,GBP,,,,,
ACC08294,Ryan Hardy,Recurring Deposit,Phoenix,Debit,4466.5600000000004,30882.990000000002,INR,,,,,
ACC08295,Charles Clayton,Recurring Deposit,San Diego,Debit,2997.6799999999998,97191.979999999996,INR,,,,,
ACC08296,Christine Carr,Recurring Deposit,Houston,Credit,3299.6399999999999,88496.089999999997,GBP,,,,,
ACC08297,Christina Lewis,Savings,San Diego,Debit,4687.8199999999997,30311.189999999999,EUR,,,,,
ACC08298,Cristian Ochoa,Current,Los Angeles,Credit,3093.71,77992.639999999999,INR,,,,,
ACC08299,Ryan Gonzalez,Current,San Antonio,Debit,233.99000000000001,42769.32,GBP,,,,,
ACC08300,Joshua Hayes,Current,Philadelphia,Debit,2828.0799999999999,74284.089999999997,EUR,,,,,
ACC08301,William Smith,Fixed Deposit,Chicago,Debit,63.270000000000003,96228.600000000006,INR,,,,,
ACC08302,Richard Walters,Recurring Deposit,Philadelphia,Debit,4095.75,26649.830000000002,EUR,,,,,
ACC08303,Jodi Mcclain,Fixed Deposit,San Antonio,Debit,4616.4099999999999,66645.740000000005,GBP,,,,,
ACC08304,Michael Webb,Recurring Deposit,Houston,Debit,2169.25,46595.169999999998,JPY,,,,,
ACC08305,Michael Greer,Fixed Deposit,Phoenix,Debit,2136.7199999999998,86624.550000000003,GBP,,,,,
ACC08306,Jessica White,Fixed Deposit,Chicago,Credit,4256.9200000000001,98175.080000000002,INR,,,,,
ACC08307,Michael Cox,Recurring Deposit,Houston,Debit,3351.5700000000002,46914.93,USD,,,,,
ACC08308,Melinda Webb,Savings,Los Angeles,Debit,1844.8199999999999,11013.68,JPY,,,,,
ACC08309,Deborah Martinez,Savings,New York,Debit,1579.9200000000001,63140.589999999997,GBP,,,,,
ACC08310,Brittney Beck,Current,San Antonio,Debit,1762.5799999999999,35897.449999999997,EUR,,,,,
ACC08311,Jennifer Robinson,Recurring Deposit,Houston,Credit,753.30999999999995,85583.729999999996,EUR,,,,,
ACC08312,Jeffrey Garcia,Savings,Philadelphia,Credit,1091.03,60583.540000000001,GBP,,,,,
ACC08313,Ashley Nguyen,Current,Philadelphia,Debit,4649.9200000000001,90836.020000000004,JPY,,,,,
ACC08314,Kristen Hickman,Savings,Philadelphia,Debit,2069.4200000000001,98389.770000000004,JPY,,,,,
ACC08315,Gavin Howell,Current,Houston,Debit,4235.4700000000003,85123.800000000003,USD,,,,,
ACC08316,Aaron Erickson,Fixed Deposit,Los Angeles,Credit,2483.4699999999998,53963.190000000002,GBP,,,,,
ACC08317,James Logan,Savings,San Diego,Debit,4688.7399999999998,43068.400000000001,EUR,,,,,
ACC08318,Allison Hendricks DDS,Fixed Deposit,San Diego,Credit,2651.46,60198.440000000002,INR,,,,,
ACC08319,Kelly Nguyen,Recurring Deposit,San Diego,Debit,92.810000000000002,10689.01,INR,,,,,
ACC08320,Brenda Travis,Recurring Deposit,Los Angeles,Debit,2837.5500000000002,9676.9300000000003,INR,,,,,
ACC08321,David Lane,Fixed Deposit,New York,Credit,2853.8099999999999,27563.950000000001,INR,,,,,
ACC08322,Barry Flores,Recurring Deposit,Los Angeles,Credit,4022.6399999999999,13940.9,INR,,,,,
ACC08323,Keith Byrd,Fixed Deposit,San Diego,Credit,4372.3100000000004,84623.070000000007,USD,,,,,
ACC08324,Ms. Taylor Vargas,Recurring Deposit,Philadelphia,Credit,4338.6199999999999,56827.720000000001,GBP,,,,,
ACC08325,Jeffery Jacobs,Fixed Deposit,Phoenix,Debit,2792.1599999999999,59205.849999999999,EUR,,,,,
ACC08326,Michael Hill,Fixed Deposit,Houston,Debit,4349.79,3414.52,USD,,,,,
ACC08327,James Fox,Recurring Deposit,Los Angeles,Debit,991.77999999999997,99679.309999999998,JPY,,,,,
ACC08328,Troy Smith,Savings,Chicago,Credit,1807.78,34413.150000000001,USD,,,,,
ACC08329,Connie Day,Savings,Houston,Debit,2885.3400000000001,71929.429999999993,USD,,,,,
ACC08330,Brett Stanley,Fixed Deposit,Los Angeles,Debit,786.16999999999996,85457.199999999997,EUR,,,,,
ACC08331,Kyle Logan,Recurring Deposit,Houston,Debit,2873,27050.48,USD,,,,,
ACC08332,Deborah Moore,Current,Phoenix,Debit,934.47000000000003,36846.110000000001,EUR,,,,,
ACC08333,Christopher Lam,Recurring Deposit,San Diego,Credit,4219.3800000000001,37922.580000000002,GBP,,,,,
ACC08334,Mike Boyd,Current,Philadelphia,Debit,3287.3499999999999,86418.940000000002,EUR,,,,,
ACC08335,Angel Gregory,Recurring Deposit,San Diego,Credit,4553.9200000000001,26763.02,EUR,,,,,
ACC08336,Benjamin Ortiz,Recurring Deposit,San Diego,Debit,4426.8199999999997,75677.039999999994,GBP,,,,,
ACC08337,Melissa Campbell,Savings,Phoenix,Credit,899.13999999999999,42935.690000000002,EUR,,,,,
ACC08338,Brandon Lopez,Fixed Deposit,Houston,Credit,4838.7700000000004,57308.389999999999,USD,,,,,
ACC08339,Andrea Wallace,Fixed Deposit,Phoenix,Debit,3357.3800000000001,93958.610000000001,EUR,,,,,
ACC08340,Heather Johnson,Savings,Chicago,Credit,1436.3499999999999,23231.189999999999,JPY,,,,,
ACC08341,Brenda Jimenez,Savings,Philadelphia,Debit,1418.01,97225,EUR,,,,,
ACC08342,Sarah Wallace,Savings,San Antonio,Credit,4299.2600000000002,61364.629999999997,INR,,,,,
ACC08343,Evan Williams,Fixed Deposit,Chicago,Debit,419.89999999999998,60877.769999999997,GBP,,,,,
ACC08344,Jesse Harris,Savings,Phoenix,Credit,745.14999999999998,64696.43,INR,,,,,
ACC08345,James Garza,Current,Philadelphia,Debit,3496.5599999999999,88397.259999999995,JPY,,,,,
ACC08346,Lee Walton,Fixed Deposit,Houston,Credit,3650.0599999999999,92301.289999999994,EUR,,,,,
ACC08347,Nicholas Hall,Savings,Los Angeles,Credit,4164.2200000000003,14697.15,INR,,,,,
ACC08348,Tina Foster,Recurring Deposit,San Antonio,Debit,4939.3699999999999,43080.370000000003,GBP,,,,,
ACC08349,John Case,Current,Chicago,Debit,1083.72,90731.190000000002,EUR,,,,,
ACC08350,Cynthia Sanchez,Recurring Deposit,Houston,Debit,2691.04,7675.1499999999996,USD,,,,,
ACC08351,Stephanie Miller,Recurring Deposit,Chicago,Debit,4791.1099999999997,3440.5900000000001,EUR,,,,,
ACC08352,Nicholas Wong,Recurring Deposit,San Antonio,Credit,4190.5699999999997,55117.18,EUR,,,,,
ACC08353,Julia Diaz,Fixed Deposit,Los Angeles,Debit,579.34000000000003,89760.699999999997,USD,,,,,
ACC08354,Madison Sanchez,Savings,Phoenix,Credit,4547.7600000000002,93271.050000000003,USD,,,,,
ACC08355,Justin Costa,Fixed Deposit,Houston,Debit,3294.3099999999999,70303.710000000006,JPY,,,,,
ACC08356,Kimberly Thomas,Savings,Chicago,Credit,4369.5,66739.679999999993,GBP,,,,,
ACC08357,Kevin Schwartz,Fixed Deposit,San Diego,Debit,3629.8600000000001,64469.839999999997,GBP,,,,,
ACC08358,Jason Nguyen,Fixed Deposit,San Diego,Credit,3434.02,59813.440000000002,EUR,,,,,
ACC08359,Anthony Perry,Fixed Deposit,San Diego,Credit,4848.9099999999999,11639.33,USD,,,,,
ACC08360,Beth Jackson,Recurring Deposit,Houston,Debit,1669.2,12926.059999999999,INR,,,,,
ACC08361,Patricia Bentley,Recurring Deposit,San Antonio,Debit,510.44,61269.029999999999,JPY,,,,,
ACC08362,Nicholas Velez,Current,San Antonio,Credit,1999.8199999999999,51921.300000000003,INR,,,,,
ACC08363,Jamie Pacheco,Savings,Houston,Credit,2897.6900000000001,72115.669999999998,EUR,,,,,
ACC08364,Valerie Sellers,Current,Houston,Credit,3139.0300000000002,57576.120000000003,USD,,,,,
ACC08365,Robyn Holden,Current,New York,Debit,2512.5100000000002,47926.93,JPY,,,,,
ACC08366,David Taylor,Savings,San Diego,Credit,3171.0799999999999,54929.93,USD,,,,,
ACC08367,Todd Lee,Recurring Deposit,San Diego,Credit,919.04999999999995,98194.380000000005,USD,,,,,
ACC08368,Andre Hansen,Recurring Deposit,Phoenix,Credit,4327.21,90997.100000000006,EUR,,,,,
ACC08369,Jessica Zavala,Current,Philadelphia,Credit,4159.21,31064.73,GBP,,,,,
ACC08370,Patrick Ellis,Savings,San Diego,Debit,1452.24,40960.160000000003,GBP,,,,,
ACC08371,Johnny Cohen,Current,Philadelphia,Debit,3650.3099999999999,36734.510000000002,EUR,,,,,
ACC08372,Maria Jimenez,Current,San Antonio,Debit,1527.53,24182.380000000001,EUR,,,,,
ACC08373,Darren Collins,Recurring Deposit,Chicago,Credit,4149.7600000000002,64246.610000000001,JPY,,,,,
ACC08374,Jennifer Beasley,Savings,Houston,Debit,4432.2700000000004,74877.160000000003,USD,,,,,
ACC08375,Janet Liu,Current,New York,Credit,487.95999999999998,95825.050000000003,INR,,,,,
ACC08376,Jacqueline Powell,Savings,Los Angeles,Debit,4359.8699999999999,56299.970000000001,JPY,,,,,
ACC08377,Peter Fox,Fixed Deposit,San Antonio,Credit,2826.79,63273.080000000002,GBP,,,,,
ACC08378,Jody Garcia,Fixed Deposit,Chicago,Debit,2676.3400000000001,19570.220000000001,INR,,,,,
ACC08379,Victoria Peterson,Current,Philadelphia,Credit,2625.1300000000001,95607.490000000005,INR,,,,,
ACC08380,David Mercer,Fixed Deposit,San Diego,Credit,2985.8699999999999,1230.51,GBP,,,,,
ACC08381,Caroline Frost,Recurring Deposit,New York,Credit,123.94,68553.740000000005,EUR,,,,,
ACC08382,Mike Lewis,Savings,Philadelphia,Debit,437.80000000000001,21972.82,EUR,,,,,
ACC08383,Travis Simpson,Recurring Deposit,Philadelphia,Debit,825.85000000000002,18030.049999999999,JPY,,,,,
ACC08384,Patricia Holder,Savings,Houston,Credit,4478.1099999999997,60568.120000000003,EUR,,,,,
ACC08385,Christian Miller,Savings,Phoenix,Credit,4207.6499999999996,42832.919999999998,EUR,,,,,
ACC08386,Darryl Randall,Current,Chicago,Debit,1057.8800000000001,24507.799999999999,GBP,,,,,
ACC08387,Robert Carpenter,Recurring Deposit,Philadelphia,Credit,872.67999999999995,18087.700000000001,INR,,,,,
ACC08388,Ronald Luna,Fixed Deposit,New York,Debit,967.40999999999997,84047.399999999994,USD,,,,,
ACC08389,James Lam,Savings,Phoenix,Debit,1044.0599999999999,94003.550000000003,INR,,,,,
ACC08390,Amber Brewer,Current,Chicago,Credit,3624.6900000000001,99169,USD,,,,,
ACC08391,Christopher Stevenson,Savings,San Antonio,Debit,3195.9299999999998,60882.93,GBP,,,,,
ACC08392,James Taylor,Recurring Deposit,Chicago,Credit,229.69999999999999,87511.449999999997,GBP,,,,,
ACC08393,Stephen Johnson,Recurring Deposit,San Diego,Credit,3949.8200000000002,61044.139999999999,GBP,,,,,
ACC08394,Stephanie Garcia,Current,Houston,Credit,615.17999999999995,22099.41,INR,,,,,
ACC08395,Tyrone Parks,Current,Houston,Debit,242.53,52390.279999999999,GBP,,,,,
ACC08396,Jamie Chapman,Current,New York,Credit,4302.8500000000004,6857.8599999999997,GBP,,,,,
ACC08397,Natalie Snow,Savings,Houston,Credit,4971.6199999999999,11170.360000000001,JPY,,,,,
ACC08398,David Moss,Fixed Deposit,New York,Credit,1006.75,2036.77,USD,,,,,
ACC08399,Julie Armstrong,Current,Los Angeles,Debit,568.39999999999998,19880.34,USD,,,,,
ACC08400,Michael Valdez,Recurring Deposit,Phoenix,Credit,277.79000000000002,19177.869999999999,USD,,,,,
ACC08401,Jeanette Shelton,Recurring Deposit,New York,Credit,2193.1199999999999,40968.019999999997,EUR,,,,,
ACC08402,Tony Martinez,Savings,Philadelphia,Debit,4585.9399999999996,98770.389999999999,USD,,,,,
ACC08403,Don Moore,Recurring Deposit,Phoenix,Debit,3145.0999999999999,7359.3699999999999,JPY,,,,,
ACC08404,Danielle Mueller,Current,Houston,Credit,4807.8100000000004,75163.720000000001,GBP,,,,,
ACC08405,Ryan Ortiz,Recurring Deposit,Phoenix,Debit,1248.4200000000001,71748.350000000006,USD,,,,,
ACC08406,Brandon Edwards,Recurring Deposit,San Antonio,Credit,4958.6300000000001,83214.449999999997,EUR,,,,,
ACC08407,Lisa Bowen,Current,New York,Credit,4796.1400000000003,41901.199999999997,GBP,,,,,
ACC08408,Hannah Day,Current,San Diego,Debit,4517.1000000000004,89849.889999999999,GBP,,,,,
ACC08409,Aaron Cook,Savings,San Diego,Credit,224.03,65484.360000000001,USD,,,,,
ACC08410,Katie Gentry,Current,Phoenix,Debit,3986.98,79058.470000000001,EUR,,,,,
ACC08411,Selena Rivera,Recurring Deposit,San Diego,Credit,3622.8600000000001,88313.539999999994,EUR,,,,,
ACC08412,Brent Webster,Recurring Deposit,Los Angeles,Credit,2358.1100000000001,76709.009999999995,JPY,,,,,
ACC08413,Abigail Valencia,Savings,Los Angeles,Credit,1208.6400000000001,15747.52,INR,,,,,
ACC08414,Keith Gonzales,Recurring Deposit,Phoenix,Credit,3504.6199999999999,22987.330000000002,JPY,,,,,
ACC08415,Kristi Moyer,Recurring Deposit,Los Angeles,Debit,4611.7299999999996,15053.02,GBP,,,,,
ACC08416,David Diaz,Current,Houston,Debit,4593.8000000000002,50328.660000000003,EUR,,,,,
ACC08417,Sarah Lynch,Recurring Deposit,Houston,Debit,874.69000000000005,31876.389999999999,JPY,,,,,
ACC08418,Kevin Williams,Fixed Deposit,New York,Credit,2685.04,32802.849999999999,USD,,,,,
ACC08419,Erica Lyons,Current,Phoenix,Debit,4502.5200000000004,3052.27,USD,,,,,
ACC08420,Adrian Johnston,Recurring Deposit,Philadelphia,Debit,4990.4700000000003,42437.919999999998,INR,,,,,
ACC08421,Robert Ramirez,Savings,Los Angeles,Debit,2284.0700000000002,70905.809999999998,INR,,,,,
ACC08422,Elizabeth Harris,Fixed Deposit,San Diego,Credit,2711.73,8278.2600000000002,INR,,,,,
ACC08423,Tami Oconnell,Current,Chicago,Debit,126.72,3959.8899999999999,EUR,,,,,
ACC08424,Bernard Chen,Savings,Phoenix,Debit,514.25,19924.32,GBP,,,,,
ACC08425,Ashley Ross,Fixed Deposit,San Antonio,Credit,2586.1900000000001,12439.17,INR,,,,,
ACC08426,Martin Perry,Recurring Deposit,San Antonio,Debit,1111.75,33822.220000000001,EUR,,,,,
ACC08427,Jeffrey Nelson,Recurring Deposit,New York,Debit,4256.9899999999998,15892.219999999999,USD,,,,,
ACC08428,Toni Spencer,Current,Chicago,Debit,3129.3800000000001,14820.25,EUR,,,,,
ACC08429,Hannah Barber,Fixed Deposit,Phoenix,Credit,56.990000000000002,43524.260000000002,EUR,,,,,
ACC08430,Austin Evans,Current,San Antonio,Debit,963.69000000000005,75662.309999999998,USD,,,,,
ACC08431,Brian Bird,Current,Chicago,Debit,1702.02,93991.050000000003,JPY,,,,,
ACC08432,Gary Perry,Fixed Deposit,Phoenix,Credit,2940.96,4371.1800000000003,EUR,,,,,
ACC08433,Morgan Cabrera,Current,San Antonio,Credit,1048.6700000000001,20618.400000000001,JPY,,,,,
ACC08434,Kristi Johnson,Current,Los Angeles,Credit,1850.73,69001.5,USD,,,,,
ACC08435,Mrs. Jennifer Cooper MD,Current,Houston,Debit,2266.4499999999998,44380.690000000002,INR,,,,,
ACC08436,Christopher Guerrero,Fixed Deposit,Los Angeles,Credit,1616.03,7623.1099999999997,GBP,,,,,
ACC08437,Zachary Fisher,Recurring Deposit,Philadelphia,Debit,412.45999999999998,64879.32,JPY,,,,,
ACC08438,Eric Mathis,Recurring Deposit,Los Angeles,Credit,2681.96,66643.600000000006,GBP,,,,,
ACC08439,Colin Woods,Recurring Deposit,San Diego,Credit,4036.8400000000001,57017.699999999997,USD,,,,,
ACC08440,Savannah Jones,Fixed Deposit,New York,Debit,3597.4499999999998,98503.899999999994,JPY,,,,,
ACC08441,Emily Olson MD,Savings,Los Angeles,Debit,1195.0699999999999,95998.449999999997,INR,,,,,
ACC08442,Kevin Roberts,Recurring Deposit,San Antonio,Credit,3560.54,51614.790000000001,GBP,,,,,
ACC08443,Rachel Moses,Savings,Chicago,Credit,2558.5599999999999,81941.210000000006,INR,,,,,
ACC08444,Meghan Alvarado,Recurring Deposit,Los Angeles,Credit,4450.8199999999997,16020.65,USD,,,,,
ACC08445,Anita Harmon,Savings,San Antonio,Debit,2956.21,52978.480000000003,INR,,,,,
ACC08446,Michael Price,Savings,Chicago,Debit,105.98999999999999,44791.739999999998,GBP,,,,,
